case,n.情况；病例；案件；真相n.箱；盒；容器,/kˈeɪs/,In this case we should ask an adult for help.,在这种情况下，我们应该向成年人求助。,
search,n.&v.搜寻，搜查,/sˈɜrtʃ/,The police began a search for the lost child.,警方开始搜寻走失的孩子。,
hug,v.拥抱,/hˈʌɡ/,I always hug my grandma when I see her.,我每次见到奶奶都会拥抱她。,
museum,n.博物馆，博物院,/mjuzˈiəm/,We saw ancient bowls at the museum.,我们在博物馆看到了古代的碗。,
reality,n.现实,/riˈæləti/,Her dream of becoming a pilot became reality.,她当飞行员的梦想变成了现实。,
respond,v.回答，回应，作出反应,/rɪspˈɑnd/,Please respond to my question clearly.,请清楚地回答我的问题。,
organization,n.组织，机构,/ˌɔrɡənəzˈeɪʃən/,This organization provides books for poor children.,这个组织为贫困儿童提供书籍。,
article,n.文章;东西，物品;冠词,/ˈɑrtəkəl/,I read an interesting article about space.,我读了一篇关于太空的有趣文章。,
ancient,a.古代的，古老的,/ˈeɪntʃənt/,People built this ancient wall thousands of years ago.,人们几千年前建造了这堵古老的城墙。,
fight,n.打仗（架），与……打仗（架）,/fˈaɪt/,The two boys had a fight after school.,两个男孩放学后打了一架。,
connect,v.连接，把…联系起来,/kənˈɛkt/,This bridge will connect the two villages.,这座桥将连接两个村庄。,
air,n.空气；大气,/ˈɛr/,Open the window and let in some fresh air.,打开窗户让新鲜空气进来。,
tiny,adj.tinier，tiniesta.极小的，微小的,/tˈaɪni/,A tiny bird landed on the branch.,一只小鸟落在树枝上。,
brush,v.刷；擦n.刷子,/brˈʌʃ/,Remember to brush your teeth twice a day.,记得每天刷两次牙。,
gravity,n.重力；严重性,/ɡrˈævəti/,Gravity pulls everything toward the ground.,重力把一切物体拉向地面。,
event,n.事件，大事,/ɪvˈɛnt/,The sports day is an important school event.,运动会是学校的一项重要活动。,
basic,a.基本的,/bˈeɪsɪk/,Every student should know these basic rules.,每个学生都应该知道这些基本规则。,
worldwide,a.遍及全球的，世界范围的,/wˈɜrldwˈaɪd/,The song became popular worldwide.,这首歌风靡全球。,
conversation,n.谈话，交谈,/kˌɑnvərsˈeɪʃən/,We had a long conversation about our future.,我们就未来进行了一次长谈。,
expensive,a.昂贵的,/ɪkspˈɛnsɪv/,That coat is too expensive for me.,那件外套对我来说太贵了。,
addition,n.增加;（算数用语）加,/ədˈɪʃən/,The new classroom is a useful addition to our school.,新教室是学校新增的实用设施。,
besides,prep.除…以外（还有）ad.还有，此外,/bɪsˈaɪdz/,Besides English she also studies French.,除了英语，她还学法语。,
continue,vi.继续,/kəntˈɪnju/,The rain may continue until evening.,这场雨可能会持续到晚上。,
add,vt.添加，增加,/ˈæd/,Please add some water to the soup.,请往汤里加些水。,
mobile,a.活动的，可移动的,/mˈoʊbəl/,The small table is mobile and easy to move.,这张小桌子可移动，很容易搬动。,
terrible,a.可怕的；糟糕的,/tˈɛrəbəl/,We had terrible weather during the trip.,旅行期间天气糟透了。,
gym,n.体操；体育馆；健身房,/dʒˈɪm/,We play basketball in the school gym.,我们在学校体育馆打篮球。,
stand,n.站；立；停止；立场；地位；台；坛；摊,/stˈænd/,There is a fruit stand near the station.,车站附近有一个水果摊。,
expert,n.专家，能手,/ˈɛkspərt/,We asked an expert to repair the old clock.,我们请了一位专家修理这座旧钟。,
line,n.绳索，线，排，行，线路v.画线于，（使）成行,/lˈaɪn/,Please stand in a line outside the classroom.,请在教室外排成一行。,
treat,vt.对待，看待；治疗；款待,/trˈit/,We should treat everyone with respect.,我们应该尊重地对待每个人。,
productive,adj.富有成效的，多产的,/prədˈʌktɪv/,I had a productive afternoon and finished all my homework.,我度过了一个高效的下午，完成了所有作业。,
throughout,prep.遍及，贯穿,/θruˈaʊt/,It rained throughout the night.,雨下了一整夜。,
average,a.平均；普通的n.平均数,/ˈævərɪdʒ/,The average age of the players is fourteen.,这些运动员的平均年龄是十四岁。,
electricity,n.电；电流,/ɪlˌɛktrˈɪsəti/,The storm cut off electricity in our village.,暴风雨使我们村停了电。,
instrument,n.乐器;工具，器械,/ˈɪnstrəmənt/,The piano is my favorite musical instrument.,钢琴是我最喜欢的乐器。,
truth,n.真理，事实，真相，实际,/trˈuθ/,Please tell me the truth.,请告诉我真相。,
protein,n.蛋白质,/prˈoʊtˌin/,Eggs are a good source of protein.,鸡蛋是蛋白质的良好来源。,
native,a.本土的，本国的,/nˈeɪtɪv/,The panda is native to China.,大熊猫原产于中国。,
draft,n./v.草稿，草案，起草，草拟,/drˈæft/,I finished the first draft of my story.,我完成了故事的初稿。,
strengthen,vt.加强，增强,/strˈɛŋθən/,Regular exercise can strengthen your body.,经常锻炼可以增强体质。,
bat,n.（棒球、板球的）球棒n.蝙蝠,/bˈæt/,He hit the ball hard with the bat.,他用球棒用力击球。,
industry,n.工业，产业,/ˈɪndəstri/,The car industry provides many jobs.,汽车产业提供了许多工作岗位。,
surprise,vt.使惊奇，使诧异n.惊奇，诧异,/sərprˈaɪz/,The birthday party was a wonderful surprise.,生日聚会是一个美好的惊喜。,
planet,n.行星,/plˈænət/,Earth is the third planet from the sun.,地球是距离太阳第三近的行星。,
website,n.网络,/wˈɛbsˌaɪt/,Our school website has the latest news.,我们学校的网站上有最新消息。,
peer,n.同龄人,/pˈɪr/,Lin asked a peer for help with the homework.,林向一位同龄人请教作业。,
bored,a.（对人，事）厌倦的，烦闷的,/bˈɔrd/,I felt bored during the long wait.,漫长的等待让我感到无聊。,
boring,a.乏味的，无聊的,/bˈɔrɪŋ/,The movie was so boring that I fell asleep.,这部电影太无聊了，我都睡着了。,
satisfaction,n.满意,/sˌætəsfˈækʃən/,She smiled with satisfaction after finishing the painting.,完成这幅画后，她满意地笑了。,
expect,vt.预料；盼望；认为,/ɪkspˈɛkt/,We expect the bus to arrive at eight.,我们预计公交车八点到达。,
regular,a.规则的，经常,/rˈɛɡjələr/,Regular exercise can keep your body strong.,经常锻炼能让你的身体保持强壮。,
affect,vt.影响,/əfˈɛkt/,Loud noise can affect your sleep.,噪声会影响你的睡眠。,
scientist,n.科学家,/sˈaɪəntɪst/,The scientist studies plants in the rainforest.,这位科学家研究雨林中的植物。,
strength,n.力量，力气,/strˈɛŋkθ/,It took all my strength to move the heavy box.,我用尽全身力气才搬动那个重箱子。,
push,n.&v.推,/pˈʊʃ/,Please push the door to open it.,请推门把它打开。,
height,n.高，高度,/hˈaɪt/,The height of this wall is two meters.,这堵墙的高度是两米。,
reward,n.奖赏,/rɪwˈɔrd/,Dad gave me a book as a reward.,爸爸送给我一本书作为奖励。,
yawn,v.打哈欠,/jˈɔn/,I always yawn when I feel sleepy.,我困倦时总会打哈欠。,
force,vt.强迫，迫使,/fˈɔrs/,Do not force your little brother to share his toy.,不要强迫弟弟分享他的玩具。,
journey,n.旅行，路程,/dʒˈɜrni/,Our train journey took three hours.,我们的火车旅程持续了三个小时。,
television,n.电视,/tˈɛləvˌɪʒən/,My grandparents watch the news on television every evening.,我的祖父母每天晚上看电视新闻。,
pleasant,a.令人愉快的，舒适的,/plˈɛzənt/,We had a pleasant walk by the lake.,我们在湖边愉快地散了步。,
population,n.人口，人数,/pˌɑpjəlˈeɪʃən/,The population of this town is growing quickly.,这个城镇的人口正在快速增长。,
message,n.消息，音信,/mˈɛsədʒ/,I left a message for you on the table.,我在桌上给你留了口信。,
opposite,n.相反，对面a.相反的，对面的,/ˈɑpəzət/,The bank is opposite the post office.,银行在邮局对面。,
raise,vt.使升高；饲养,/rˈeɪz/,Please raise your hand before you speak.,发言前请举手。,
biological,adj.生物的,/bˌaɪəlˈɑdʒɪkəl/,Every child has biological needs such as food and sleep.,每个孩子都有食物和睡眠等生理需求。,
collect,vt.收集，搜集,/kəlˈɛkt/,We collect old bottles for recycling.,我们收集旧瓶子用于回收。,
medicine,n.药,/mˈɛdəsən/,Take this medicine after dinner.,晚饭后服用这种药。,
prevent,vt.防止，预防,/prɪvˈɛnt/,Washing your hands can prevent illness.,洗手可以预防疾病。,
manage,v.管理；设法对付,/mˈænədʒ/,Can you manage this project by yourself?,你能独自管理这个项目吗？,
psychology,n.心理学,/saɪkˈɑlədʒi/,My sister hopes to study psychology at college.,我姐姐希望在大学学习心理学。,
figure,n.数字；数目；（人的）身型；人物,/fˈɪɡjər/,Please write the correct figure in each box.,请在每个方框里填入正确的数字。,
practical,a.实际的，适用的,/prˈæktəkəl/,This book gives practical advice on saving water.,这本书提供了节约用水的实用建议。,
succeed,vi.成功；继任,/səksˈid/,You will succeed if you keep trying.,如果坚持尝试，你会成功的。,
wonder,v.对…疑惑，感到惊奇，想知道n.惊讶，惊叹;奇迹,/wˈʌndər/,I wonder why the sky turns red at sunset.,我想知道为什么日落时天空会变红。,
complete,a.完成vt.完成，结束,/kəmplˈit/,Please complete the form before Friday.,请在星期五前填完这张表。,
speech,n.演讲,/spˈitʃ/,Anna gave a short speech about friendship.,安娜做了一个关于友谊的简短演讲。,
cancel,vt.取消,/kˈænsəl/,Heavy rain may cancel the football match.,大雨可能会导致足球赛取消。,
explore,v.探索，探究,/ɪksplˈɔr/,We went into the forest to explore its hidden paths.,我们走进森林探索其中隐秘的小路。,
train,n.火车v.培训，训练,/trˈeɪn/,The train leaves the station at noon.,火车中午驶离车站。,
degree,n.程度；度数；学位,/dɪɡrˈi/,The temperature rose by one degree.,温度升高了一度。,
adapt,v.使适应，适合，改编,/ədˈæpt/,It took me a month to adapt to my new school.,我花了一个月适应新学校。,
stick,vi.粘住，钉住；坚持n.木棒（棍），枝条,/stˈɪk/,Use this glue to stick the picture to the card.,用这种胶水把图片粘到卡片上。,
lab,n.实验室,/lˈæb/,We wore safety glasses in the science lab.,我们在科学实验室里戴了护目镜。,
convenient,a.便利的，方便的,/kənvˈinjənt/,Online shopping is convenient for busy people.,网上购物对忙碌的人来说很方便。,
guide,n.向导，导游者v.引导,/ɡˈaɪd/,Our guide showed us around the old city.,导游带我们参观了这座古城。,
familiar,a.熟悉的,/fəmˈɪljər/,Her voice sounds familiar to me.,她的声音我听起来很熟悉。,
fit,a.健康的，适合的v.（使）适合，安装,/fˈɪt/,These shoes fit me perfectly.,这双鞋非常合我的脚。,
confident,a.自信的,/kˈɑnfədənt/,Leo felt confident before the math test.,利奥在数学考试前很自信。,
lunch,n.午餐，午饭,/lˈʌntʃ/,We usually have lunch at school.,我们通常在学校吃午饭。,
cost,v.值（钱），花费n.价格,/kˈɑst/,The new bike will cost about five hundred yuan.,这辆新自行车大约要花五百元。,
latest,a.最近，最新的；最晚的,/lˈeɪtəst/,Have you read the latest school news?,你看过学校的最新消息了吗？,
movement,n.运动，活动,/mˈuvmənt/,The dancer's movement was smooth and graceful.,这位舞者的动作流畅而优美。,
advantage,n.优点；好处,/ædvˈæntɪdʒ/,One advantage of cycling is that it keeps you fit.,骑自行车的一个好处是能让你保持健康。,
alive,a.活着的，存在的,/əlˈaɪv/,The fish was still alive when we found it.,我们发现这条鱼时，它还活着。,
government,n.政府,/ɡˈʌvərmənt/,The government plans to build a new hospital.,政府计划建一所新医院。,
promote,v.促进，推动，促销，晋升,/prəmˈoʊt/,The school uses posters to promote healthy eating.,学校用海报促进健康饮食。,
interact,v.互动,/ˌɪntərˈækt/,Games help young children interact with one another.,游戏帮助幼儿彼此互动。,
chemical,a.化学的n.化学品,/kˈɛməkəl/,The teacher warned us not to touch the chemical.,老师警告我们不要触碰这种化学品。,
signal,n.信号，暗号,/sˈɪɡnəl/,The red light is a signal to stop.,红灯是停车的信号。,
anxious,a.忧虑的，焦急的,/ˈæŋkʃəs/,Mum felt anxious when I came home late.,我很晚回家时，妈妈很担心。,
desire,vt.&n.要求；期望,/dɪzˈaɪər/,He has a strong desire to help other people.,他有帮助他人的强烈愿望。,
